Name,Faculty,Document,Year,Link Detail Title
Ridha Ferdhiana,FMIPA,IndoAcro: An Indonesian Acronym and Expansion Repository with Data Auto-Update Implementation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:_FxGoFyzp5QC
Ridha Ferdhiana,FMIPA,Recognizing Indonesian acronym and expansion Pairs with supervised learning and MapReduce,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:ufrVoPGSRksC
Ridha Ferdhiana,FMIPA,Clustering of Districts in Indonesia using the 2015 High School Social Sciences National Examination Results,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:WF5omc3nYNoC
Ridha Ferdhiana,FMIPA,A Distributed Approach to Determine Acronym and Expansion Pairs using Apache Spark,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:eQOLeE2rZwMC
Ridha Ferdhiana,FMIPA,A structural equation modeling analysis of students’ understanding in basic mathematics,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:zYLM7Y9cAGgC
Ridha Ferdhiana,FMIPA,"2016 12th International Conference on Mathematics, Statistics, and Their Applications (ICMSA), Banda Aceh, Indonesia",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&citation_for_view=h0_g2O4AAAAJ:hqOjcs7Dif8C
Ridha Ferdhiana,FMIPA,"Jurusan Matematika FMIPA Universitas Syiah Kuala Banda Aceh, Aceh, 23111 email: ridha. ferdhiana@ gmail. com",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=h0_g2O4AAAAJ&cstart=20&pagesize=80&citation_for_view=h0_g2O4AAAAJ:IjCSPb-OGe4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Peningkatkan kemampuan pemahaman dan penalaran matematis melalui pendekatan kontekstual,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:eQOLeE2rZwMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan berpikir kreatif dan pemecahan masalah siswa melalui penerapan model project based learning,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:qxL8FJ1GzNcC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Peningkatan kemampuan penalaran matematis dan kemandirian belajar siswa Madrasah Tsanawiyah (MTs) melalui pendekatan Contextual Teaching and Learning (CTL),2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:roLk4NBRz8UC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Peningkatan Kemampuan berpikir kreatif dan komunikasi matematis siswa SMA melalui model pembelajaran project based learning berbasis debat,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:UebtZRa9Y70C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Meningkatkan kemampuan representasi matematis melalui penerapan model problem based learning,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:ULOm3_A8WrAC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan berpikir kritis dan metakognisi siswa dalam menyelesaikan masalah matematika melalui pendekatan problem solving,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:7PzlFSSx8tAC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan berpikir kreatif matematis siswa melalui model pembelajaran brain-based learning,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:mB3voiENLucC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Amplitude increasing formula of bichromatic wave propagation based on fifth order side band solution of Korteweg de Vries equation,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:u5HHmVD_uO8C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Linear programming for parking slot optimization: A case study at Jl. T. Panglima Polem Banda Aceh,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:Y0pCki6q_DkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Linear programming for parking slot optimization: A case study at Jl. T. Panglima Polem Banda Aceh,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:9yKSN-GCB0IC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Peningkatan kemampuan koneksi matematis dan self-efficacy siswa melalui model pembelajaran kooperatif tipe Rotating Trio Exchange (RTE),2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:mVmsd5A6BfQC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Upaya Meningkatkan Kreativitas dan Kemampuan Pemecahan Masalah Matematika Siswa Sekolah Menengah Pertama melalui Model Pembelajaran Treffinger,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:4JMBOYKVnBMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan Mahasiswa Program Studi Pendidikan Matematika FKIP Unsyiah Menyelesaikan Soal PISA Most Difficult Level,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:2osOgNQ5qMEC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Pengembangan modul dengan pembelajaran kontekstual untuk meningkatkan motivasi dan hasil belajar siswa pada materi sistem koloid,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:YOwf2qJgpHMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Fuzzy modeling and control of a spark ignition engine idle mode,2000,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:u-x6o8ySG0sC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan Berpikir Kritis dan Metakognisi Siswa dalam Menyelesaikan Masalah Matematika melalui Pendekatan Problem Solving. AKSIOMA: Jurnal Program Studi Pendidikan Matematika …,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:NaGl4SEjCO4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Mathematical model of parking space unit for triangular parking area,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:9ZlFYXVOiuMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,"Peningkatkan Kemampuan Pemahaman dan Penalaran Matematis melalui Pendekatan Kontekstual. 3 (1), 47–54",2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:hMod-77fHWUC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,"Analysis of Student Ability in Solving PISA-Like Math Problems: a case study in SMPN 8 Banda Aceh, Indonesia",2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:hC7cP41nSMkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,An optimal control solution using multiple shooting method,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&citation_for_view=Ifo0zpgAAAAJ:Wp0gIr-vW9MC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,A new approach for modeling and control of MIMO nonlinear systems,2000,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:d1gkVwhDpl0C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,The dynamics of surface wave propagation based on the Benjamin Bona Mahony equation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:r0BpntZqJG4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Analysis of Students' Errors on the Fraction Calculation Operations Problem,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:_Qo2XoVZTnwC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Wave properties using displaced phase amplitude,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:e5wmG9Sq2KIC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Mathematical model of tuberculosis epidemic with recovery time delay,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:4DMP91E08xMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Pengembangan Perangkat Pembelajaran Model Missouri Mathematics Project (MMP) Berbantuan Software Geogebra Untuk Meningkatkan Pemahaman Konsep Siswa,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:ns9cj8rnVeAC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Students’ logical-mathematical intelligence through the problem-solving approach,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:bEWYMUwI8FkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Mathematical model of snake-type multi-directional wave generation,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:dhFuZR0502QC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Peningkatan Kemampuan Komunikasi dan Penalaran Matematis Siswa Madrasah Aliyah melalui Model Pembelajaran Kooperatif Tipe,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:MXK_kJrjxJIC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Computational models satisfying relative angle constraints for 2-dimensional segmented bodies,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:W7OEmFMy1HYC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Hydrodynamics and Tidal Turbine Generator Stability Analysis in Several Wave Variations,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:RGFaLdJalmkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Nonlinear evolution of bichromatic waves based on the fifth order solution of benjamin bona mahony equation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:maZDTaKrznsC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan berpikir kreatif dan pemecahan masalah siswa melalui penerapan model project based learning,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:R3hNpaxXUhUC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Meningkatkan Kemampuan Representasi dan Pemecahan Masalah Matematis Siswa melalui Pendekatan Problem Posing dalam Pembelajaran Matematika,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:TQgYirikUcIC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan Pemecahan Masalah dan Keyakinan Calon Guru dalam Menyelesaikan Soal Pemecahan Masalah,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:HDshCWvjkbEC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Three dimensional model of Snake-Type wavemakers using linear wave theory,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:IWHjjKOFINEC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Optimal control for Malaria disease through vaccination,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:QIV2ME_5wuYC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Modification of Prim’s algorithm on complete broadcasting graph,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:4TOpqqG69KYC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Modeling and Simulation of Traffic Flows on Inclined Road During Evacuation Process of the Volcano Disaster With Finite Difference Method,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:YsMSGLbcyi4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Modified formula for velocity and acceleration setting in Obstacle Avoidance problem,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:Zph67rFs4hoC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Technological pedagogical and content knowledge (TPACK) of in-position teacher profession education (TPE) students of mathematics education,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:O3NaXMp0MMsC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Soliton solution of stationary discrete nonlinear Schrödinger equation with the cubic-quintic nonlinearity,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:YFjsv_pBGBYC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,MOTIVASI PEREMPUAN DALAM USAHA PENJUALAN IKAN KELILING DI KECAMATAN PANTE RAJA KABUPATEN PIDIE JAYA,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:NMxIlDl6LWMC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Optimal Control Dynamic Relationships and Fiscal Policies in Indonesia’s Economy,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:GnPB-g6toBAC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,The Application of Optimal Control Through Fiscal Policy on Indonesian Economy,2021,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:BqipwSGYUEgC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,On the numerical solutions of a one-dimensional heat equation: Spectral and Crank Nicolson method,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:M3NEmzRMIkIC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Nontrivial On-site Soliton Solutions for Stationary Cubic-Quintic Discrete Nonlinear Schrodinger Equation.,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:iH-uZ7U-co4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Kemampuan Komunikasi Matematis Siswa Melalui Model Pembelajaran think Talk Write (Ttw),2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:k_IJM867U9cC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Developing Assessment Rubrics in Pedagogical Content Knowledge for Mathematical Problems,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:j3f4tGmQtD8C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Pemahaman Relasional Siswa pada Turunan Fungsi dengan Bantuan Software Geometer’s Sketchpad,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:RHpTSmoSYBkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Student's Understanding of Graphs based on Interpersonal and Logical Mathematical Intelligence in Class XI MAN 1 Banda Aceh,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:qUcmZB5y_30C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Analisa Peningkatan Pelayanan Teller Dan Customer Service Bank Menggunakan Fuzzy Logic,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:ZeXyd9-uunAC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Generative learning model to improve mathematics problem solving skills on polyhedron,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:L8Ckcad2t8MC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Students’ Perception of the Implementation of Democratic Classroom in Mathematics Learning,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:-f6ydRqryjwC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,"Sistem Kendali Proporsional, Integral, Dan Derivatif (Pid) Pada Persamaan Panas",2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:_kc_bZDykSQC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Penerapan Model Pembelajaran Kooperatif Tipe Jigsaw dalam Meningkatkan Kemampuan Pemahaman dan Komunikasi Matematis Siswa Sekolah Menengah Atas,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:LkGwnXOMwfcC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,THE SIMULATION OF CONTROLING THE SPREAD OF HIV USING ANALYTICAL AND NUMERICAL APPROACH,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:zYLM7Y9cAGgC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,SIMULATION OF ONE-WAY TRAFFIC FLOW WITH DATA OF ROAD CHARACTERISTICS AS INPUT,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:qjMakFHDy7sC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Effect of combination of dispersion and non linear term to downstream running nonlinear water waves,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:Tyk-4Ss8FVUC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,A semi analitycal solution of boussinesq equation using asymptotic method,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:IjCSPb-OGe4C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,CONTROL PARAMETER CONTROL A CASE ON HARV,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:WF5omc3nYNoC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Computational Optimal Control Modeling and Smoothing for Biomechanical Systems,2007,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:hqOjcs7Dif8C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,Computational optimal control modeling and smoothing for biomechanical systems,2007,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:UeHWp8X0CEIC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,APLIKASI KONTROL OPTIMAL PADA POLAR ROBOT UNTUK OBJEKTIF GANDA: MEMINIMUMKAN BESAR TORSI DAN PENCAPAIAN POSISI TARGET DENGAN WAKTU MINIMUM,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:blknAaTinKkC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,THE DEVELOPMENT AND PILOT IMPLEMENTATION OF ELPSA FRAMEWORK FOR LEARNING STATISTICS,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:JV2RwH3_ST0C
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,"2016 12th International Conference on Mathematics, Statistics, and Their Applications (ICMSA), Banda Aceh, Indonesia",,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:KlAtU1dfN6UC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,ICMSA 2016 Committees,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:kNdYIx-mwKoC
"Dr. Said Munzir , S.Si., M.Eng.Sc.",FMIPA,REVIEW OF HIGH SCHOOL MATHEMATICS II (3 credits),,/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ifo0zpgAAAAJ&cstart=20&pagesize=80&citation_for_view=Ifo0zpgAAAAJ:_FxGoFyzp5QC
"DR. SALMAWATY , M.SC",FMIPA,AN ENVELOPE EQUATION OF BENJAMIN-BONA-MAHONY WAVE GROUP,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:u-x6o8ySG0sC
"DR. SALMAWATY , M.SC",FMIPA,TEACHING MEDIA DEVELOPMENT OF MATHEMATIC IN THE MATERIALS TRIGONOMETRY SUM AND TWO ANGLES DIFFERENCE BY USING GUI MATLAB,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:d1gkVwhDpl0C
"DR. SALMAWATY , M.SC",FMIPA,Modification of Prim’s algorithm on complete broadcasting graph,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:u5HHmVD_uO8C
"DR. SALMAWATY , M.SC",FMIPA,MATH INSTRUCTIONAL MEDIA DESIGN USING COMPUTER FOR COMPLETION OF TWO-VARIABLES LINEAR EQUATION SYSTEM BY ELIMINATION METHOD,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:9yKSN-GCB0IC
"DR. SALMAWATY , M.SC",FMIPA,MODELING AND SIMULATION OF TRAFFIC FLOWS ON INCLINED ROAD DURING EVACUATION PROCESS OF THE VOLCANO DISASTER WITH FINITE DIFFERENCE METHOD,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:2osOgNQ5qMEC
"DR. SALMAWATY , M.SC",FMIPA,Comparison study towards an old Acehnese fara’idh table,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=BCrAFlIAAAAJ&citation_for_view=BCrAFlIAAAAJ:YsMSGLbcyi4C
